gesture,person,sample,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X1.1,X2.1,X3.1,X4.1,X5.1,X6.1,X7.1,X8.1,X9.1,X10.1,X11.1,X12.1,X13.1,X14.1,X15.1,X16.1,X17.1,X18.1,X19.1,X20.1,X1.2,X2.2,X3.2,X4.2,X5.2,X6.2,X7.2,X8.2,X9.2,X10.2,X11.2,X12.2,X13.2,X14.2,X15.2,X16.2,X17.2,X18.2,X19.2,X20.2
left,2,16,0.3544915,0.251926739473684,0.15382746,0.14829087,0.15382746,0.17717093,1.59222283789473,3.28828645263158,5.11933073157895,7.85531315789474,9.92031952631579,11.096526,11.096526,10.9705782105263,8.66101673684211,7.27641230526316,6.88533024210526,6.470629,6.298349,5.770026,0.501286,0.43185413,0.385710618421053,0.270174626315789,0.196883715789474,0.097862996,0.194513136315789,0.33444005,2.90345771052632,6.61696709473684,9.90411157894737,11.4568299473684,12.328044,12.328044,11.6499571578947,9.20174368421053,7.12828668421053,4.5725472631579,3.33079138421053,3.1959597,-0.307206,-0.290037055263158,-0.13721769,-0.0293998523684211,0.0118686250526315,0.205830465263158,0.474792250526316,0.966635305263158,1.10893284210526,1.1059716,1.00323350526316,0.342567722105263,0.100257196,0.100257196,0.100257196,0.423939085263158,0.724246,0.977291052631579,1.2050316,0.724246
right,2,16,5.767931,5.767931,5.656002,2.1474493,2.1474493,2.529923,4.436007,5.9415107,6.2241764,6.3573537,6.184223,3.9606082,2.9695582,1.9391538,0.9293992,0.27398646,-0.081702136,-0.2184709,-0.13467385,0.039205052,2.8909986,2.8909986,2.8909986,3.8521209,7.951892,7.951892,5.7390513,2.4926631,-0.3079542,-2.8886044,-3.3119292,-3.6797383,-5.1277814,-6.529587,-6.529587,-5.2929816,-2.680608,-0.72409636,0.46327803,0.4897639,0.8123826,0.81761986,0.95364046,0.54917,-0.6581062,-1.9690813,-1.9690813,-0.87687635,0.7118261,0.7134721,0.9983821,0.99254626,0.99254626,0.82390463,-0.22595279,-0.23897126,-0.20365678,0.20590134,0.43664253,0.79158294
up,2,16,0.04563947,0.0726845015789474,0.664406724210526,3.85329444736842,4.62745612631579,6.50680221052632,6.564452,6.52669613684211,5.70959631578947,4.39832169473684,3.25242849473684,1.7488226,0.926863227368421,0.400705884210526,-0.00112622015789475,-0.0205554806315791,-0.0478367805263158,-0.125034037894737,-0.10534488,-0.19886838,0.41255087,0.571340023157895,1.14995713157895,2.3819313,2.3819313,0.846137683421051,-1.1851299,-1.448941,-1.448941,-1.13956910526316,-0.7719804,-1.75083092631579,-1.9385552,-1.9385552,-1.37390948421053,-0.884901653684209,-0.0514123352631573,0.197726408421053,0.400658631578948,0.3652654,0.47809216,0.461545368947368,6.26942190210527,9.872191,9.872191,3.93760347368421,-1.55501043157895,-3.6891656,-4.08361,-3.7479732,-3.7479732,-4.86008756842105,-5.230433,-5.230433,-3.10379896842105,-1.42980305263158,-0.139706394210526,0.00563897473684195,0.25631346631579,0.24735096
down,2,16,0.28266543,0.137989497368421,0.0479785428947368,-0.622216799999999,-2.785953,-2.785953,0.309261552631578,2.60307218947368,9.15237163157895,10.70702,10.70702,10.6852437894737,9.73740773684211,9.0812932631579,8.95575515789474,8.41017647368421,8.17791531578947,7.78074610526316,7.280988,7.248595,0.473603,0.463789935789474,0.445746805789474,0.330935364210526,0.383355781052632,0.31783026,0.191228990526316,0.11432313,-0.701808246315789,-1.24111788421053,-1.9487698368421,-2.23608978421052,-4.133424,-4.31057886842105,-4.552488,-4.556016,-4.33586789473684,-4.454129,-3.78953304210527,-4.904223,0.66274494,0.29763707,0.16579847,0.041150343,0.2264017,1.20600818421053,4.48432410526316,8.7163197368421,11.400346,15.3831237894737,16.0985573684211,16.389957,16.389957,16.3210833157895,15.5217360526316,14.2224008421053,10.9555841578947,9.39487894736843,8.76992926315789,7.285855
square,2,16,6.6989765,0.11252748,0.563212328421053,1.420809,0.658342437894736,0.30077158631579,2.87145115789474,2.38971263157895,0.861763,1.81743542105264,1.82153074736842,1.09011,3.1995513,0.782273931578935,0.377023764210526,1.19001280526316,0.436666143157895,-0.116670077894737,-0.20879171473684,0.037259765,-3.741838,-2.23559378421053,2.62333625789474,2.44714986842105,-5.5913587,-2.34252160526316,-0.498072699999999,-0.206129740526316,-4.5271363,-1.26313040263157,4.571279,0.567520300000001,-0.523889117368422,-1.5150808,1.60554061578947,2.64973545789474,-3.44094831578947,-3.62073399999999,-0.145313866315786,0.52507836,7.852832,7.7096286,-0.0064580433157895,0.429877352631579,0.0602960752631571,-5.9416604,-3.29672896842105,6.2729583,0.815981735789471,-1.38249395789473,0.155678232368422,6.53669055263157,3.62573503157894,-6.5192614,-3.08749644736841,-0.100304447894737,1.0363901,-0.50607437,-0.421458256842103,0.33608606
triangle,2,16,0.19363107,0.07347207,-0.042796355,-0.048033673,-0.067336924,0.438603589473682,1.86225579473684,2.747945,1.37861128947368,0.52268416,2.63232247368421,3.16943474736842,1.84707144210526,1.89252982105263,3.3212066,2.31805964736842,-0.331951346315789,-0.28909984,-0.153315542105263,-0.000898,0.6031892,0.373125318421053,0.042347442,0.030825347,0.07556699,1.70921587368421,1.963844,-1.40753860526316,-3.58022151578947,-6.66217326315789,-4.51022691578948,3.3163002368421,5.836016,5.61689965263158,1.15062655526316,-3.41832947894737,-3.66948427368421,-0.529622608421054,0.12569559,0.06718729,0.30346507,0.434705114736842,-0.0541136833684211,0.008379706,-0.0950907615789473,-4.32645647368421,-2.80769755789474,1.76073856842105,3.7086184,0.0535308817894757,-0.018255789,-1.702876,0.121285216421051,3.72339311578947,3.13007230526316,-3.42276338947368,-4.38595722105263,-0.700012605263158,0.14754269,0.14155717
circleCw,2,16,0.050876786,0.005087679,0.036991991368421,0.517312956315789,1.0386267368421,2.06537694736842,3.92160782105263,4.72127123157895,4.7655087,4.870704,5.90392830526316,6.5897408,6.37355394736842,4.02536185263158,1.78239658421053,0.989640167894738,0.201270454157896,-0.220502824210526,-0.270466033157895,-0.28491,0.24046766,0.080056116,0.164404478947368,2.89145536842105,3.14643,-0.0449227837894723,-3.32877509473684,-5.58337278947368,-7.455993,-4.95865175263158,-0.836860104210529,3.88159946315789,4.0402155,3.22648607894737,1.29294767368421,-0.887673888421052,-3.10153084210526,-3.45766831578947,-1.83228104210527,-1.0556933,0.13003507,0.0730782847368421,0.117615156,-0.0666674931052632,-4.50503688947368,-5.86759,-4.95831316842105,-2.12334182631579,2.52563074736842,6.82802689473684,7.3926964,5.55253163684211,0.0853170631578939,-3.93343692105263,-5.647473,-4.94057688421054,-1.30024843157895,-0.0525228,-0.0525228,-0.001646014
circleCcw,2,16,-0.24944589,-0.0156964284210526,0.059705406,-0.25483283,0.0791504152631578,2.34378176315789,3.52044518421053,4.817882,4.7309427,4.508581,4.17981921052632,2.66245467368421,1.55983817894737,0.846232181052632,0.426695573684212,0.16445173,0.25662848,0.06928221,-0.00404809115789499,-0.1882441,-0.109534734,0.18840163,-0.324871105263158,-3.6116533,-0.9728177,1.60411515263158,3.46426015789474,4.0414124,3.59704398947368,-1.10211246842105,-5.772121,-5.25969088947369,-2.84858029473684,-0.463073259473684,2.95668942631579,3.4685998,1.33780748947368,0.477564463157896,0.03815759,-0.014065935,-0.05865794,-0.0551296435789474,0.56667763,-0.459521327368422,-4.37059948421053,-4.33075647368421,-2.55257330526316,1.22887124736842,7.00011808421053,8.769812,4.74395331578948,-2.03046417894736,-4.51726,-4.24392754210526,-2.18992264210527,-0.23133974,-0.168224173684211,-0.0917199768421053,-0.0465451719999999,-0.2427122
left,2,17,-0.047884032,-0.0464664132631579,-0.0450487945263158,-0.0373463971052632,-0.030825347,0.0663445847368422,0.261440524210526,1.37919402631579,2.01676843684211,3.45001315789474,5.02978462105263,5.0935144,4.84547821052632,3.8109862631579,2.28613191578947,-0.0896959331578951,-0.15068507,-0.0133728782105258,0.25019407,0.25019407,0.1925836,0.2653075,0.2653075,0.230056015789474,0.00921452526315772,-2.01265738947369,-5.734113,-5.734113,-3.16923002105263,-2.06544,0.685899405263159,4.24414777894737,5.8527756,5.8527756,3.99318968421052,2.41029949473684,1.52228699473684,0.333124827894737,0.29658175,0.29658175,0.31289223,-0.0571300634210526,-0.0674314328947369,-0.0381969686842105,0.113291424263158,0.726128307894737,0.789740015789474,0.792535881578947,-0.192599346315791,-1.3757682,-1.37203512631579,-1.16686615789474,-1.01403104210526,-0.926154402105263,0.143683607894737,0.19108722,-0.0359839005263174,-0.91263974,-0.91263974,-0.35000235
right,2,17,0.51669866,0.12300211,0.12300211,1.51274962631579,2.51818828947368,4.08346842631579,5.67696748421053,7.13372094736842,7.5168953,7.50857857368421,6.17452811578948,4.56838903157895,2.22810402631579,1.67919381578947,1.29323126842105,1.22246047894737,1.03189314210526,0.986387494736842,0.980189331578947,0.9784803,0.15891513,0.620728284210526,0.809917484210526,2.70861382105263,4.732439,4.732439,3.07814009473684,0.313821554421053,-2.16294080789473,-3.72162895263158,-5.11767713157895,-5.420772,-5.320365,-4.49856342105263,-3.15129715789474,-1.74031686842105,-1.06410452631579,0.120387390526315,0.662264541578946,0.8916905,-0.5717653,0.248957601578947,0.39459437,0.136264724736842,-1.1560686,-1.7802386,-1.70595533684211,-1.05839465789474,0.25675451368421,0.931360184210526,1.345242,1.30762786842105,1.02537986842105,0.550091464210527,0.0864275323684212,0.025438393,0.050278235,0.0650057257894733,0.1062427,0.16385318
up,2,17,0.798167,0.90396076,0.89642378,-0.0350467027368421,-0.0621704865789473,-0.0466711831052632,1.5910021,2.89427483157895,3.54747437894737,4.460248,4.460248,3.63183847368421,2.31047557894737,1.67287759473684,0.17995103631579,-0.0275411958421052,-0.034865562,-0.0643441725263157,-0.046387658,0.050427873,0.8854057,0.760418910526316,0.236088762105263,0.115622613684211,0.12554595,0.275931745263158,1.8610429,1.84922942631579,0.829338863157896,-0.398595194736841,-1.4713866,-1.7260698,-1.5873557,-2.042254,-1.59854704736842,-1.3971664,-0.440422845263159,-0.158529224210527,-0.054468088,0.253935,-0.13467385,-0.1503858,-0.171051538947368,-0.112755874210526,-0.0653758805263159,0.792740662631578,7.3005195,7.3005195,3.25631111578948,-0.474296081052628,-3.02878336315789,-3.70318432631579,-4.03319828421053,-4.251055,-4.093187,-3.73821521052632,-1.75678492631579,-0.132515909263159,0.06015432,0.1515829
down,2,17,-0.19363107,-0.111716285789474,-0.12322263,0.121056825,1.42221886842105,1.57837741578947,2.32258036842105,3.39715958947368,8.19425763157895,8.831312,8.831312,6.48408111052632,3.38236111578948,1.29312092631579,0.8883276,0.683394937894737,0.060902506,0.060902506,0.219258475789473,0.3788824,0.032172084,0.032172084,0.219612881473684,-0.0923421566315788,-1.76808654736842,-2.086547,-2.086547,-1.88794617894737,-1.68599055789474,-1.6717514,-1.64779363684211,-1.6717514,-2.40449525263158,-2.534861,-2.534861,-2.25621223157895,-1.68253311052632,-1.35559068947368,-1.28616675789474,-0.8794202,-0.02633622,-0.0239971478947368,-0.042347442,-0.24620899,-3.99355997894737,-8.593389,-8.593389,-7.02705286842105,-3.41660460526316,0.374582315789468,4.51016408421053,6.63701061052631,7.061249,6.92586638947369,5.22229721052632,2.12935105789474,-0.643599213684209,-1.0546459,-1.0525431,-0.76180506
square,2,17,0.057760116,0.214029031052632,2.7394156,1.77908876315789,2.24744656842105,4.61379211578947,4.8639938,1.74527853157895,2.03073974210526,2.15070200526316,0.576530074736839,0.777572123684212,3.1640873,-0.5403414,-0.6868366,0.335156730526317,0.808302960526316,-0.0184605548947369,-0.21802199,-0.19826983,-1.096694,-0.93239194,-4.64864967368421,-8.35954468421053,-5.50943621578947,-4.29314225263158,-2.1465514,-5.43221523157895,-8.1519575,0.448022895578963,2.5535657,-1.70574270526316,-2.98075745263158,-3.15032847368421,0.503475410526317,1.1155484,-4.79247505263158,-6.92856778421053,-2.52922215263158,-1.4383167,-0.9235633,0.724411405263158,2.7220576,0.805735546105261,-4.6312838,-2.33073166315789,7.6617446,3.33765895263158,-0.995940570526316,-0.891958239473684,1.79993571578947,8.242338,3.83297513157894,-6.877195,-2.41126837894737,0.0883806930526319,1.7022932,1.39234648947368,0.754614571578947,0.3486556
triangle,2,17,-0.16295536,0.17881694,0.405013886315789,1.97986296315789,3.9405568,3.81056903157895,2.55423526315789,2.3338978,3.9282866,3.38603913157895,1.53824305263158,0.7962217,2.02249394210526,3.4314895,2.47164318421053,0.345174593684211,0.055964466,0.15248072,0.310072743684211,0.19722237,-1.2316672,-1.4260464,-1.42288037368421,-0.7318775,-2.72656251578947,-4.16620210526316,-6.07635791052632,-7.018752,-5.82547059473685,-0.413645585052632,2.59247936842105,2.8981812,3.0322564,-1.55123792105263,-4.72534296842105,-5.016152,-3.50943497894737,-1.81049684210526,-1.3736732,-1.5864578,0.67980367,0.668478428421053,-3.395427,-2.58417052631579,0.745352805263158,4.20886481052631,3.17746010526316,0.0796072,0.0796072,-1.6300025,-0.680669986842107,2.48744957368421,4.460248,2.69244533157895,-3.00475468421052,-4.3448777,-1.43963194736843,0.642725026315789,0.952569350526316,0.6063316
circleCw,2,17,0.30630818,0.309836474736842,0.327556722105263,-0.080505036,0.287713744736842,1.24434697368421,2.23349884736842,3.9743826631579,4.45835004210526,5.03739246842105,6.31199784210526,6.49937571052632,5.32963464210526,3.03208309473684,1.58759985263158,-0.180077045789474,-0.6223428,-0.3549404,-0.189905875263158,0.001646014,-1.3585598,-1.36519898947368,-1.2723764,0.128593833684211,3.305345,2.85840905263158,-1.63209738421053,-4.49078220526316,-6.6478004,-4.57810739473684,0.492811742105266,4.71818389473684,4.74919830526316,2.05137402105263,-1.43367788421053,-3.51872835789474,-3.38078611578947,-0.84435774736842,0.154544145789474,0.42901102,0.4650737,0.3179799,0.31947628,0.119261175,-0.348372093157895,-4.26756227894737,-5.246893,-3.61957625263158,1.58190577368421,7.23978262105263,7.96506,4.00429441578947,-2.55397524210526,-5.6049757,-4.58512478947368,-0.68018167894737,0.0537199,0.0420875468947365,-0.0639031321052633,0.111180745
circleCcw,2,17,0.03321955,0.0994302503157895,0.1551742,0.082300685,0.034117375,-0.0923264,1.89811359473684,4.19065627368421,6.11182178947368,6.5697445,5.90870094736842,5.6818895,4.21684285263158,2.64185986315789,1.51370256315789,1.01507066736842,0.714432955263158,0.40880993,0.289761412105263,0.4031237,0.23283611,0.152346836315789,-0.064257539368421,-0.149535227368421,-0.946394832631579,-5.111022,-2.29574017368421,1.88007048947369,2.82905642105263,3.993678,1.12583395263157,-4.61972210526316,-6.0561333,-4.75410467894736,-1.71022394736842,1.20670922105264,3.0020297,1.78775207894737,0.276057758947368,-0.14200608,0.22610243,0.102690777894737,0.10160393,0.024540568,0.775894632631579,-0.67377876421053,-4.91353999473684,-4.57122429473684,-3.09966426315789,4.98647655263158,7.15986,5.3939868,0.605709409999997,-4.62693665263158,-4.9010806,-2.78100702105263,-0.508216556315789,-0.335763165263158,-0.23248170368421,0.29553428
left,2,18,0.12928689,0.14200608,0.12704232,0.018681073631579,-0.000669431684210531,-0.014065935,-0.117686032105263,-0.06314707,0.208720832105263,0.610686805263158,1.82927249473684,3.40517698421053,4.885668,4.3670396,3.5091672,1.0727913631579,0.457300400526315,-0.16684593,-0.155630985263158,0.05431845,-0.26216507,-0.139218102631579,0.0433082741578947,0.20126258,0.175627295789474,0.113354424736842,-0.111283121578947,-0.291053034736842,-4.14255167894738,-7.2322845,-4.82736436842105,-0.370022308421055,1.6869198368421,4.246172,5.4402246,5.32920931578947,2.39686371052631,0.759521111578945,-0.758292515789474,-1.2741642,0.18794483,0.104431294736842,-0.0105848914210527,-0.048482586,0.0195552724736842,0.019303251,-0.041150343,-0.0321957118947368,2.7030537,2.7030537,0.427002731578948,-0.863684632631578,-0.99389297,-0.99389297,-0.831315657894737,-0.8692449,-1.3925276,-1.39211806315789,-1.009345,-0.19602527
right,2,18,-0.2439093,-0.225495995263158,-0.198490341578947,-0.0146093563157895,0.0918932395263159,4.99943975789474,5.73000215789474,9.01794931578947,9.838523,9.838523,8.63168818421052,7.02258732105263,6.0236616,5.67834544736842,5.44407584210526,4.91027157894737,4.84609278947368,4.85010147368421,4.894197,4.662708,-0.19916765,-0.314947792105263,-0.2805705,-0.211823849473684,0.084096335,0.084096335,-2.28788021578947,-6.23317807368421,-8.808268,-10.5871914210526,-10.944943,-10.3862361052632,-9.07677289473684,-5.37882618947368,-2.81663658947368,-2.20817066315789,-1.8861506,-1.8303672,-2.08542048421053,-2.1651065,0.11192893,0.379819625789474,0.343646692631579,0.126002745263158,0.11911154,1.79571430526316,2.08664913684211,2.64844390526316,4.42601260526316,5.064784,5.626823,4.955399,4.0981801368421,3.39048111578947,3.1337109,2.7696345,2.19847563157895,1.7599824,1.731756,1.7666216
up,2,18,4.59986,4.56948368421053,4.51741,4.303877,4.31131938421053,4.420145,4.39897525263158,4.27909996315789,3.96946818947368,3.16902513157895,1.7927925,1.12518821052632,0.675164852631579,0.4674285,-0.0838285615789471,-0.16460137,-0.193646817894737,-0.165585825263158,-0.124529991052632,-0.10115502,-2.045995,0.465593475789474,0.27742812,0.147605681052632,-1.19593525789474,-1.90637521052632,-2.05590263157895,-2.658312,-2.05004315789474,-2.28125682105263,-2.57823225263158,-2.7662008,-2.7662008,-2.70677885263158,-2.14934730526316,-1.57563671052632,-1.09614273157895,-0.775130693684211,-0.613585052631579,-0.6051345,1.9846436,6.56235685789474,3.5259109,3.3992229631579,0.194780900000001,-2.79122964736842,-3.6958047368421,-4.10292927894737,-4.16570634736842,-4.69524243157895,-6.6080597368421,-6.935254,-6.935254,-6.67234878947369,-5.52223423684211,-3.42194429473684,-1.74498714210527,-0.794859213684212,-0.389522437368422,-0.23971945
down,2,18,0.10938509,0.0729995262105263,0.351057704736842,0.63885806368421,0.963902457894737,2.03204709473684,3.74960331578947,7.48073028421052,9.15254515789474,8.78098694736842,6.65058857894737,1.99995385263158,0.25647885,0.14413251631579,-0.07571663,-0.12838906,-0.12838906,-0.08783727,-0.105226737789474,-0.22370823,-1.0507553,-0.859801947368421,-0.66588736,-0.706447027368421,-1.66731731052632,-1.7853262,-1.77707251578947,-1.6689082,-1.43880492105263,-0.758796536842105,-0.832615121052631,-0.7457938,-0.799222305263158,-0.805704000000001,-0.477580224210527,-0.405171381052632,-0.302165584210526,-0.244098316315789,-0.25258827,-0.3048118,-0.19901802,-0.240113229473684,-0.362296278947368,-4.43984236842105,-7.559542,-7.559542,-6.45891034210526,-4.7209954631579,-1.08135229473684,4.47529059473684,7.32320931052631,7.5709147,6.85236255789474,5.45996121052632,1.03882366789474,-1.33660248421053,-1.6760908,-1.6760908,-1.51864054736842,-0.6943185
square,2,18,0.20754737,-0.001646014,0.969439031578947,1.5370775,0.631502198947368,1.14331012631579,4.32719676842105,2.91425537368421,0.927005,1.54408683157895,1.94999859473684,0.909615523157896,3.3176153,1.72489632631578,0.34072483,0.845279198947369,0.726955236842104,0.164065826315789,-0.000898,0.20066403,-0.35314476,-0.267662297894737,3.3910875,-0.193615314210527,-4.3812394,-1.98326536842105,-0.621468580526315,-0.327052677368422,-4.3435307,-0.706194991578947,4.656872,0.779596171578947,-1.18871328421053,-1.44602700526316,1.61292801052632,2.42570444210526,-1.96066212631579,-2.63385032105263,-0.465577713157895,0.26904842,-0.56996965,-0.0960515891578947,-0.19542672,0.82106155,-0.342410229473685,-6.8897643,-1.78883087894737,6.4520745,1.63488537894736,-2.0202572,-0.260794713684209,5.03272222105265,3.16088167368421,-5.5421202631579,-3.59064892105263,-0.028439021368419,0.567425813684211,0.62443775,-0.0647222057894737,0.22774844
triangle,2,18,0.21592706,0.20126258,0.20365678,1.27288048421053,3.36884655789474,4.49573578947368,3.08544075789474,1.40226187368421,1.47566303157895,3.48080704736842,3.74972930526316,2.60729346842105,1.2443863,3.06870507368422,4.11264,3.25001078947368,0.414535532526312,-0.32576108,-0.0731570352631571,0.13781624,0.490961,0.0779218152631579,0.0917514831578948,1.3994108,-0.527716710526317,-2.49500227368421,-5.58516863157895,-6.34736734210526,-6.03912188947368,-4.69180065789474,1.4032070563158,5.42096075789474,4.80266629999999,2.35589439999999,-0.46768052631579,-3.76487441052631,-5.7237883,-2.12195577894737,-1.19844758947368,-0.44502226,0.22774844,0.131484204736842,-0.159482183157895,-4.9869723,-2.99373654736842,0.890201989473686,5.2635026,2.4755415368421,-1.60801352631579,-1.92474916842105,-1.70583725263158,0.00956105647368395,2.49560087368422,5.745635,2.16613030526315,-3.06071917894737,-5.878813,-1.23085596157894,0.477824384210527,0.86640173
circleCw,2,18,0.004040215,0.14574704,0.14574704,0.212824060526316,1.24556770526316,4.61665901578947,6.58944152631579,7.7819037,7.29010002631579,6.53472136842105,5.06454784736842,2.91328670526316,0.727805794736841,-2.31461035263158,-2.29426741052632,-1.73349655789474,-1.38536857894737,-1.3015479,-1.3160627,-0.97384155,-0.64000005,-0.591659224736842,-0.64673376,-0.730066102105263,-4.39020178947368,-8.29662615789474,-11.1462143684211,-11.7814652631579,-9.91012089473684,-5.80541152105263,-1.70415972631579,-0.48153383,-1.20425984210526,-3.91734721052632,-5.63734476315789,-6.955006,-6.70528471578947,-5.54756998947368,-4.35542302105263,-3.867833,0.67232174,0.240955931052632,0.204444350526316,0.16340427,-2.5067291,-1.44943707894737,1.40519949473684,3.89982388421053,8.20903226315789,8.286332,7.02724961052632,2.49097001578947,-1.7818294,-3.1488242,-1.02774259473684,0.345308467368416,2.8853123,2.39132708421052,1.2985551,1.2985551
circleCcw,2,18,-1.0389339,-1.005864,-0.9757868,-0.890359515789474,2.25951992105263,5.02453947368421,6.60597256842105,7.2063975,6.91662821052631,5.432097,4.85641770526316,3.30951915789474,1.76483385263158,0.658728355789473,0.000299,0.0226819115789475,0.49485156,0.6871359,0.5792472,0.5216367,-4.0113354,-4.00637365263158,-4.10067672631579,-4.0261493,4.42810763684211,6.88032110526316,7.61154530526316,7.900267,7.355586,4.99285555263158,0.270970080526316,-1.4938322,-1.29182146315789,0.169539407315793,2.53087601052632,4.53828018947369,6.44068623684211,6.7501526,5.57940355789474,4.3097122,1.4267945,1.5980115,1.8472762,-1.80351115789474,-3.3886933,-3.06167198947368,-0.600038942105263,2.33206272631579,5.28109727368421,8.63813773684211,8.7971945,4.7394483368421,0.125144289473682,-3.1482729,-3.978415,-3.22439909473684,-1.54322836842105,-0.392578206315789,-0.0643362931578949,0.011971008
left,2,19,0.56996965,0.467767144736842,0.43275195,0.43275195,0.429113401578947,0.415275861052632,0.227795694210526,-0.536175206315789,-1.39816647368421,-1.7345991,-1.7345991,-1.7345991,-1.72373067894737,-1.40060803684211,-1.2491747,-1.2476784,-1.19550994736842,-1.2476784,-1.2476784,-1.2476784,3.664176,3.52063410526316,3.454384,3.46542568421053,3.49393563157895,3.38666927368421,3.3746274,1.01759876842105,-1.22750092631579,-1.62621424210526,-1.90242956842105,-2.16487807894737,-2.22154338947368,-2.24531232631579,-2.3416789,-2.3416789,-2.3416789,-2.27656292105263,-2.14295214736842,-2.1393688,-0.11581951,-0.11581951,-0.0338495993157895,-0.023642741,-0.0122860353157895,0.101911082631579,0.13362639,0.30551274,0.7793914,0.909583989473684,1.1013722,1.148768,1.1417744,1.0352166,1.0257658,1.11964374210526,1.13295352105263,1.1330559,1.1850117,1.2412443
right,2,19,-1.127669,-1.08498297368421,-0.984079910526316,0.136374987368421,0.525865905263158,1.93740533684211,3.16126760526316,4.23817015789474,5.3109849368421,5.77424732631579,5.77424732631579,5.02694167368421,2.32924329473684,0.566724847894737,0.27997196,-0.020051438,0.0182400373157896,0.05327099,0.069132574,0.076015905,-2.3642743,-2.3035214,-2.2929993,-0.00393782999999945,3.80925358947368,5.2872953,4.93471736315789,3.70207365263158,2.11373360526316,-0.882917016842105,-2.88428848947368,-5.61661585263158,-6.290466,-6.21826188947368,-3.25980011052631,-0.992680052631578,-0.201034187368421,-0.0704241838421051,0.327281062105263,0.42766428,1.2542624,1.23820398947368,1.2316672,1.06602623157895,0.153780208421052,-0.900983806315789,-1.527351,-1.31447183368421,-0.411991709473684,-0.28954875,-0.123947190526316,0.951088726315789,1.1278186,0.685332339999999,0.23133974,-0.00724561078947411,-0.13497312,-0.153496677894737,-0.182904403157895,-0.3924994
up,2,19,0.017657237,0.12808979,0.14395137,0.14395137,0.161813385789474,0.143982880526316,0.184219651052632,0.240199861578947,3.65543411052632,4.2163386,5.6282484,6.2371945,3.9846684,3.02472734736842,1.7877441368421,0.472720956842106,-0.0424025663157893,-0.29448682,-0.0287934244736841,-0.010773907,0.053869538,-0.000929328052631578,-0.023942016,0.00929328294736847,0.190780073684211,0.278908744736842,0.30541036,0.322563561052632,1.00834486842105,0.442935188421052,-1.43032288947368,-2.25187273684211,-2.6819549,-2.265214,-2.54669018947368,-2.2893057,-2.27879964736842,-1.92348122631579,-1.3186066,-0.55919576,-0.27114333,0.0366060847368421,0.0678252094736842,0.0793394289473684,0.0358736474736842,0.0222329973684211,-0.00244933163157884,0.0815840010526316,9.651326,8.10602642105263,1.60383951052632,-3.73569502105263,-5.33024895789474,-5.98816647368421,-5.772121,-4.88779410526316,-2.85852717368421,-1.30599764210526,-0.882223915789473,-0.69566524
down,2,19,0.24944589,0.0353381042105263,-0.02498948,-0.50622404,-0.22546450368421,0.8182184,4.76632797894737,8.74744431578948,12.29258,12.29258,11.7130566315789,9.81165963157894,8.281993,8.281993,8.281993,8.281993,7.95989389473684,7.23934938421053,6.879597,6.65603,-0.13272856,-0.13272856,-0.127900778157895,0.664682371052633,2.0322282,2.0322282,1.56334281052632,0.124837143157895,-0.417670082105264,-1.31502311052632,-1.61326665789474,-1.86202737894737,-2.22073237368421,-2.4676738,-2.4363995,-2.43934499473684,-2.49643573157895,-2.5173535,-2.58821859473684,-3.2450411,-0.00374094,-0.0121678994736842,-0.00374094,0.69549983263158,2.41946685789474,4.89706394210526,8.14154557894737,12.9663266842105,16.1827483157895,18.194437,18.194437,17.3512446315789,15.9556297894737,14.856911,12.7496201578947,10.6027772631579,9.610625,9.441086,9.3945407368421,9.35265
square,2,19,6.4445925,0.12210429,0.171571326315789,1.57801517368421,0.907811984210526,-0.023044191,2.2606462,4.4291234,0.703217994736842,0.295235,2.3864205,1.1031284,3.83614118421053,3.92152916842104,0.71003044,2.01053091578948,1.36185976842104,-0.333046057894737,-0.144975217894736,0.116866964,-2.9240685,0.154890682105263,0.531953825263158,3.7122097,-2.0829476263158,-2.14136932631579,-0.0904992493684208,0.32202014,-2.73323323157895,-5.075857,4.43749554736842,3.25780756315789,-1.45749391578947,-1.06441165789474,1.62228425263159,4.1358337,-4.70859133684211,-3.25072726842104,0.24435821,0.046537295,9.341577,0.134878610526316,-0.0306127036315789,-0.119859725,0.6124667,-4.42666612631579,-7.41233824736842,7.01797995263158,3.34062015789473,-1.6077064,-1.01379478947368,0.694263363157899,9.235932,-6.70149636842108,-4.97127636842105,0.220424073105268,0.54782325,-0.306890974210527,-0.101548808947368,0.1364695
